Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,cryostat_group,phys_pos,Phys. Position,El. Position,Name,R_1,R_2,RRR_1,RRR_2,Short magnet ID,age,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,Renamed short magnet ID,MTF Status,Magnet_construction_order,QPS Crate Number,Cryostat Number
RB.A81,MB.A26R8,24522.5025,INT,L,A,EVEN,52,129,LBALA.26R8,LBALA_26R8,B26R8_2,DCBA.A26R8.L,MB.C26R8,MB.A26R8,2,24545.9925,24514.6725,B26R8,2,130,26R8,51.0,51,129,A26R8,2.3500000000000063,2.45000000000002,81.26569022666702,79.61488134911514,1241,2.0,1.0,01B,02B8,12386.0,,,241,2,0
RB.A81,MB.B26R8,24538.1625,INT,L,B,ODD,26,26,LBBLA.26R8,LBBLA_26R8,B25R8_2,DCBA.A26R8.R,MB.C25R8,MB.B26R8,3,24492.5425,24530.3325,B25R8,2,26,26R8,52.0,52,26,B26R8,1.68,2.4300000000000006,99.6525631876629,79.89986949478443,3132,14.0,3.0,01B,02G,12442.0,,,132,2,1
RB.A81,MB.C26R8,24553.8225,INT,L,A,EVEN,51,128,LBALB.26R8,LBALB_26R8,B26R8_1,DCBA.B26R8.L,MB.B27R8,MB.C26R8,3,24583.7825,24545.9925,B26R8,1,129,26R8,53.0,53,128,C26R8,3.2799999999999474,2.99,68.32892020652831,71.7970833568226,2109,14.0,2.0,01B,02B5,11770.0,,,109,1,2
RB.A81,MB.A27R8,24575.9525,INT,L,B,ODD,27,27,LBBLA.27R8,LBBLA_27R8,B27R8_0,DCBQ.26R8.R,MB.B26R8,MB.A27R8,3,24530.3325,24568.1225,B27R8,0,27,27R8,54.0,54,27,A27R8,3.140000000000001,3.15,70.26040277030548,69.97010621488656,3073,14.0,3.0,01B,02K,9734.0,,,73,0,0
RB.A81,MB.B27R8,24591.6125,INT,L,A,EVEN,50,127,LBALA.27R8,LBALA_27R8,B26R8_0,DCBA.27R8.L,MB.A28R8,MB.B27R8,3,24621.5725,24583.7825,B26R8,0,128,27R8,55.0,55,127,B27R8,3.140000000000001,3.15,70.26040277030548,69.97010621488656,1059,14.0,1.0,01B,02B5,11643.0,,,59,0,1
RB.A81,MB.C27R8,24607.2725,INT,L,B,ODD,28,28,LBBLD.27R8,LBBLD_27R8,B27R8_1,DCBA.27R8.R,MB.A27R8,MB.C27R8,2,24568.1225,24599.4425,B27R8,1,28,27R8,56.0,56,28,C27R8,3.0200000000000027,3.1,71.68679046426837,70.752888773442,2116,14.0,2.0,01B,02B5,10789.0,,,116,1,2
RB.A81,MB.A28R8,24629.4025,INT,L,A,EVEN,49,126,LBALA.28R8,LBALA_28R8,B28R8_2,DCBA.A28R8.L,MB.C28R8,MB.A28R8,2,24652.8925,24621.5725,B28R8,2,127,28R8,57.0,57,126,A28R8,3.19,3.16,69.08204078566787,69.84073116587685,3154,14.0,3.0,01B,02G,11238.0,,,154,2,0
RB.A81,MB.B28R8,24645.0625,INT,L,B,ODD,29,29,LBBLA.28R8,LBBLA_28R8,B27R8_2,DCBA.A28R8.R,MB.C27R8,MB.B28R8,3,24599.4425,24637.2325,B27R8,2,29,28R8,58.0,58,29,B28R8,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,1050,14.0,1.0,01B,02B5,11356.0,,,50,2,1
RB.A81,MB.C28R8,24660.7225,INT,L,A,EVEN,48,125,LBALB.28R8,LBALB_28R8,B28R8_1,DCBA.B28R8.L,MB.B29R8,MB.C28R8,3,24690.6825,24652.8925,B28R8,1,126,28R8,59.0,59,125,C28R8,3.32,3.1600000000000006,66.69622311711481,69.74295839809092,2057,14.0,2.0,01B,02K,12315.0,,,57,1,2
RB.A81,MB.A29R8,24682.8525,INT,L,B,ODD,30,30,LBBLA.29R8,LBBLA_29R8,B29R8_0,DCBQ.28R8.R,MB.B28R8,MB.A29R8,3,24637.2325,24675.0225,B29R8,0,30,29R8,60.0,60,30,A29R8,2.400000000000003,3.19,80.40070272144557,69.08204078566787,1117,14.0,1.0,01B,02B5,11105.0,,,117,0,0
RB.A81,MB.B29R8,24698.5125,INT,L,A,EVEN,47,124,LBALA.29R8,LBALA_29R8,B28R8_0,DCBA.29R8.L,MB.A30R8,MB.B29R8,3,24728.4725,24690.6825,B28R8,0,125,29R8,61.0,61,124,B29R8,3.140000000000001,3.15,70.26040277030548,69.97010621488656,2059,14.0,2.0,01B,02K,11638.0,,,59,0,1
RB.A81,MB.C29R8,24714.1725,INT,L,B,ODD,31,31,LBBLD.29R8,LBBLD_29R8,B29R8_1,DCBA.29R8.R,MB.A29R8,MB.C29R8,2,24675.0225,24706.3425,B29R8,1,31,29R8,62.0,62,31,C29R8,2.4300000000000006,2.4300000000000006,79.89986949478443,79.89986949478443,3091,14.0,3.0,01B,02G,10066.0,,,91,1,2
RB.A81,MB.A30R8,24736.3025,INT,L,A,EVEN,46,123,LBALA.30R8,LBALA_30R8,B30R8_2,DCBA.A30R8.L,MB.C30R8,MB.A30R8,2,24759.7925,24728.4725,B30R8,2,124,30R8,63.0,63,123,A30R8,1.82,3.16,94.98000661467276,69.84073116587685,3141,14.0,3.0,01B,02G,11514.0,,,141,2,0
RB.A81,MB.B30R8,24751.9625,INT,L,B,ODD,32,32,LBBLA.30R8,LBBLA_30R8,B29R8_2,DCBA.A30R8.R,MB.C29R8,MB.B30R8,3,24706.3425,24744.1325,B29R8,2,32,30R8,64.0,64,32,B30R8,2.4300000000000006,2.480000000000015,79.89986949478443,79.11108700795295,1164,14.0,1.0,01B,02B5,11885.0,,,164,2,1
RB.A81,MB.C30R8,24767.6225,INT,L,A,EVEN,45,122,LBALB.30R8,LBALB_30R8,B30R8_1,DCBA.B30R8.L,MB.B31R8,MB.C30R8,3,24797.5825,24759.7925,B30R8,1,123,30R8,65.0,65,122,C30R8,3.25,1.75,68.09926754352253,97.93687798968394,3161,14.0,3.0,01B,02G,10694.0,,,161,1,2
RB.A81,MB.A31R8,24789.7525,INT,L,B,ODD,33,33,LBBLA.31R8,LBBLA_31R8,B31R8_0,DCBQ.30R8.R,MB.B30R8,MB.A31R8,3,24744.1325,24781.9225,B31R8,0,33,31R8,66.0,66,33,A31R8,2.430000000000001,2.4300000000000006,79.91564766114065,79.89986949478443,3081,14.0,3.0,01B,02K,11799.0,,,81,0,0
RB.A81,MB.B31R8,24805.4125,INT,L,A,EVEN,44,121,LBALA.31R8,LBALA_31R8,B30R8_0,DCBA.31R8.L,MB.A32R8,MB.B31R8,3,24835.3725,24797.5825,B30R8,0,122,31R8,67.0,67,121,B31R8,2.01,3.220000000000001,90.1826216302873,69.30246088141651,1077,14.0,1.0,01B,02B5,12292.0,,,77,0,1
RB.A81,MB.C31R8,24821.0725,INT,L,B,ODD,34,34,LBBLD.31R8,LBBLD_31R8,B31R8_1,DCBA.31R8.R,MB.A31R8,MB.C31R8,2,24781.9225,24813.2425,B31R8,1,34,31R8,68.0,68,34,C31R8,3.2799999999999474,2.99,68.32892020652831,71.7970833568226,1101,14.0,1.0,01B,02B5,11665.0,,,101,1,2
RB.A81,MB.A32R8,24843.2025,INT,L,A,EVEN,43,120,LBALA.32R8,LBALA_32R8,B32R8_2,DCBA.A32R8.L,MB.C32R8,MB.A32R8,2,24866.6925,24835.3725,B32R8,2,121,32R8,69.0,69,120,A32R8,2.4300000000000006,2.480000000000015,79.89986949478443,79.11108700795295,3140,14.0,3.0,01B,02G,11464.0,,,140,2,0
RB.A81,MB.B32R8,24858.8625,INT,L,B,ODD,35,35,LBBLA.32R8,LBBLA_32R8,B31R8_2,DCBA.A32R8.R,MB.C31R8,MB.B32R8,3,24813.2425,24851.0325,B31R8,2,35,32R8,70.0,70,35,B32R8,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,3084,14.0,3.0,01B,02K,11230.0,,,84,2,1
RB.A81,MB.C32R8,24874.5225,INT,L,A,EVEN,42,119,LBALB.32R8,LBALB_32R8,B32R8_1,DCBA.B32R8.L,MB.B33R8,MB.C32R8,3,24904.4825,24866.6925,B32R8,1,120,32R8,71.0,71,119,C32R8,3.19,3.15,69.08204078566787,69.97010621488656,3083,14.0,3.0,01B,02K,9731.0,,,83,1,2
RB.A81,MB.A33R8,24896.6525,INT,L,B,ODD,36,36,LBBLA.33R8,LBBLA_33R8,B33R8_0,DCBQ.32R8.R,MB.B32R8,MB.A33R8,3,24851.0325,24888.8225,B33R8,0,36,33R8,72.0,72,36,A33R8,3.25,1.75,68.09926754352253,97.93687798968394,1118,14.0,1.0,01B,02B5,11295.0,,,118,0,0
RB.A81,MB.B33R8,24912.3125,INT,L,A,EVEN,41,118,LBALA.33R8,LBALA_33R8,B32R8_0,DCBA.33R8.L,MB.A34R8,MB.B33R8,3,24942.2725,24904.4825,B32R8,0,119,33R8,73.0,73,118,B33R8,3.289999999999999,3.15,68.13512170581375,69.97010621488656,3162,14.0,3.0,01B,02G,9081.0,,,162,0,1
RB.A81,MB.C33R8,24927.9725,INT,L,B,ODD,37,37,LBBLD.33R8,LBBLD_33R8,B33R8_1,DCBA.33R8.R,MB.A33R8,MB.C33R8,2,24888.8225,24920.1425,B33R8,1,37,33R8,74.0,74,37,C33R8,3.25,1.81,68.22162291037226,95.8748204483924,2114,14.0,2.0,01B,02B5,12057.0,,,114,1,2
RB.A81,MB.A34R8,24950.1025,INT,L,A,EVEN,40,117,LBALA.34R8,LBALA_34R8,B34R8_1,DCBA.A34R8.L,MB.C34R8,MB.A34R8,2,24973.5925,24942.2725,B34R8,1,118,34R8,75.0,75,117,A34R8,1.7300000000000002,3.19,97.7700238334445,69.08204078566787,3165,14.0,3.0,01B,02G,10106.0,,,165,1,0
RB.A81,MB.B34R8,24965.7625,INT,L,B,ODD,38,38,LBBLA.34R8,LBBLA_34R8,B33R8_2,DCBA.A34R8.R,MB.C33R8,MB.B34R8,3,24920.1425,24957.9325,B33R8,2,38,34R8,76.0,76,38,B34R8,3.3000000000097947,3.220000000000001,67.44303788811109,69.30246088141651,1172,14.0,1.0,01B,02B5,11980.0,,,172,2,1
RB.A81,MB.C34R8,24981.4225,INT,L,A,EVEN,39,116,LBALB.34R8,LBALB_34R8,B34R8_0,DCBA.B34R8.L,MB.B34L1,MB.C34R8,3,25011.3825,24973.5925,B34R8,0,117,34R8,77.0,77,116,C34R8,3.1,3.02,70.752888773442,71.69505965461342,1078,14.0,1.0,01B,02B5,10622.0,,,78,0,2
RB.A81,MB.C34L1,25003.5525,INT,L,B,ODD,39,39,LBBLA.34L1,LBBLA_34L1,B34L1_0,DCBA.B34R8.R,MB.B34R8,MB.C34L1,3,24957.9325,24995.7225,B34L1,0,39,34L1,78.0,78,39,C34L1,3.32,3.310000141193014,66.69622311711481,67.19212096326802,3069,14.0,3.0,01B,02K,9697.0,,,69,0,0
RB.A81,MB.B34L1,25019.2125,INT,L,A,EVEN,38,115,LBALA.34L1,LBALA_34L1,B33L1_2,DCBA.34L1.L,MB.C33L1,MB.B34L1,3,25049.1725,25011.3825,B33L1,2,116,34L1,79.0,79,115,B34L1,2.979999999999998,1.75,71.9167377486337,97.93687798968394,1056,14.0,1.0,01B,02B5,12536.0,,,56,2,1
RB.A81,MB.A34L1,25034.8725,INT,L,B,ODD,40,40,LBBLD.34L1,LBBLD_34L1,B34L1_1,DCBA.34L1.R,MB.C34L1,MB.A34L1,2,24995.7225,25027.0425,B34L1,1,40,34L1,80.0,80,40,A34L1,1.7300000000000002,2.480000000000015,97.7700238334445,79.11108700795295,1119,14.0,1.0,01B,02B5,11350.0,,,119,1,2
RB.A81,MB.C33L1,25057.0025,INT,L,A,EVEN,37,114,LBALA.33L1,LBALA_33L1,B33L1_1,DCBA.B33L1.L,MB.A33L1,MB.C33L1,2,25080.4925,25049.1725,B33L1,1,115,33L1,81.0,81,114,C33L1,1.74,1.81,97.96870463516548,95.8748204483924,3157,14.0,3.0,01B,02G,9662.0,,,157,1,0
RB.A81,MB.B33L1,25072.6625,INT,L,B,ODD,41,41,LBBLA.33L1,LBBLA_33L1,B32L1_0,DCBA.B33L1.R,MB.A34L1,MB.B33L1,3,25027.0425,25064.8325,B32L1,0,41,33L1,82.0,82,41,B33L1,3.25,3.2600000000000016,68.09926754352253,67.7519122227926,2076,14.0,2.0,01B,02K,11440.0,,,76,0,1
RB.A81,MB.A33L1,25088.3225,INT,L,A,EVEN,36,113,LBALB.33L1,LBALB_33L1,B33L1_0,DCBA.A33L1.L,MB.B32L1,MB.A33L1,3,25118.2825,25080.4925,B33L1,0,114,33L1,83.0,83,113,A33L1,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,2047,14.0,2.0,01B,02K,10351.0,,,47,0,2
RB.A81,MB.C32L1,25110.4525,INT,L,B,ODD,42,42,LBBLA.32L1,LBBLA_32L1,B32L1_1,DCBQ.32L1.R,MB.B33L1,MB.C32L1,3,25064.8325,25102.6225,B32L1,1,42,32L1,84.0,84,42,C32L1,1.75,3.3000000000000025,97.93687798968394,67.81747258741485,3133,14.0,3.0,01B,02G,11997.0,,,133,1,0
RB.A81,MB.B32L1,25126.1125,INT,L,A,EVEN,35,112,LBALA.32L1,LBALA_32L1,B31L1_2,DCBA.32L1.L,MB.C31L1,MB.B32L1,3,25156.0725,25118.2825,B31L1,2,113,32L1,85.0,85,112,B32L1,2.430000000000001,1.75,79.91564766114065,97.93687798968394,3149,14.0,3.0,01B,02G,9546.0,,,149,2,1
RB.A81,MB.A32L1,25141.7725,INT,L,B,ODD,43,43,LBBLD.32L1,LBBLD_32L1,B32L1_2,DCBA.32L1.R,MB.C32L1,MB.A32L1,2,25102.6225,25133.9425,B32L1,2,43,32L1,86.0,86,43,A32L1,2.4300000000000006,3.16,79.89986949478443,69.84073116587685,3086,14.0,3.0,01B,02K,10931.0,,,86,2,2
RB.A81,MB.C31L1,25163.9025,INT,L,A,EVEN,34,111,LBALA.31L1,LBALA_31L1,B31L1_1,DCBA.B31L1.L,MB.A31L1,MB.C31L1,2,25187.3925,25156.0725,B31L1,1,112,31L1,87.0,87,111,C31L1,1.82,2.480000000000015,94.98000661467276,79.11108700795295,3047,14.0,3.0,01B,02K,11609.0,,,47,1,0
RB.A81,MB.B31L1,25179.5625,INT,L,B,ODD,44,44,LBBLA.31L1,LBBLA_31L1,B30L1_0,DCBA.B31L1.R,MB.A32L1,MB.B31L1,3,25133.9425,25171.7325,B30L1,0,44,31L1,88.0,88,44,B31L1,3.3100000000000125,3.32,66.6210185838169,67.66559710105976,2068,14.0,2.0,01B,02K,10099.0,,,68,0,1
RB.A81,MB.A31L1,25195.2225,INT,L,A,EVEN,33,110,LBALB.31L1,LBALB_31L1,B31L1_0,DCBA.A31L1.L,MB.B30L1,MB.A31L1,3,25225.1825,25187.3925,B31L1,0,111,31L1,89.0,89,110,A31L1,1.82,3.16,94.98000661467276,69.84073116587685,1180,14.0,1.0,01B,02B5,12131.0,,,180,0,2
RB.A81,MB.C30L1,25217.3525,INT,L,B,ODD,45,45,LBBLA.30L1,LBBLA_30L1,B30L1_1,DCBQ.30L1.R,MB.B31L1,MB.C30L1,3,25171.7325,25209.5225,B30L1,1,45,30L1,90.0,90,45,C30L1,3.19,3.19,69.08204078566787,69.08204078566787,3090,14.0,3.0,01B,02G,10836.0,,,90,1,0
RB.A81,MB.B30L1,25233.0125,INT,L,A,EVEN,32,109,LBALA.30L1,LBALA_30L1,B29L1_2,DCBA.30L1.L,MB.C29L1,MB.B30L1,3,25262.9725,25225.1825,B29L1,2,110,30L1,91.0,91,109,B30L1,1.75,2.99,96.83501939690876,71.7970833568226,1173,14.0,1.0,01B,02B5,12068.0,,,173,2,1
RB.A81,MB.A30L1,25248.6725,INT,L,B,ODD,46,46,LBBLD.30L1,LBBLD_30L1,B30L1_2,DCBA.30L1.R,MB.C30L1,MB.A30L1,2,25209.5225,25240.8425,B30L1,2,46,30L1,92.0,92,46,A30L1,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,2082,14.0,2.0,01B,02K,11641.0,,,82,2,2
RB.A81,MB.C29L1,25270.8025,INT,L,A,EVEN,31,108,LBALA.29L1,LBALA_29L1,B29L1_1,DCBA.B29L1.L,MB.A29L1,MB.C29L1,2,25294.2925,25262.9725,B29L1,1,109,29L1,93.0,93,108,C29L1,3.25,3.7,68.09926754352253,54.73594914052305,3060,14.0,3.0,01B,02K,12237.0,,,60,1,0
RB.A81,MB.B29L1,25286.4625,INT,L,B,ODD,47,47,LBBLA.29L1,LBBLA_29L1,B28L1_0,DCBA.B29L1.R,MB.A30L1,MB.B29L1,3,25240.8425,25278.6325,B28L1,0,47,29L1,94.0,94,47,B29L1,3.25,3.310000141193014,68.09926754352253,67.19212096326802,3031,14.0,3.0,01B,02K,12660.0,,,31,0,1
RB.A81,MB.A29L1,25302.1225,INT,L,A,EVEN,30,107,LBALB.29L1,LBALB_29L1,B29L1_0,DCBA.A29L1.L,MB.B28L1,MB.A29L1,3,25332.0825,25294.2925,B29L1,0,108,29L1,95.0,95,107,A29L1,3.2799999999999474,1.83,68.32892020652831,94.71351328593305,3079,14.0,3.0,01B,02K,12832.0,,,79,0,2
RB.A81,MB.C28L1,25324.2525,INT,L,B,ODD,48,48,LBBLA.28L1,LBBLA_28L1,B28L1_1,DCBQ.28L1.R,MB.B29L1,MB.C28L1,3,25278.6325,25316.4225,B28L1,1,48,28L1,96.0,96,48,C28L1,1.74,2.99,97.96870463516548,71.7970833568226,3137,14.0,3.0,01B,02G,11089.0,,,137,1,0
RB.A81,MB.B28L1,25339.9125,INT,L,A,EVEN,29,106,LBALA.28L1,LBALA_28L1,B27L1_2,DCBA.28L1.L,MB.C27L1,MB.B28L1,3,25369.8725,25332.0825,B27L1,2,107,28L1,97.0,97,106,B28L1,1.74,3.220000000000001,97.96870463516548,69.30246088141651,2066,14.0,2.0,01B,02K,11247.0,,,66,2,1
RB.A81,MB.A28L1,25355.5725,INT,L,B,ODD,49,49,LBBLD.28L1,LBBLD_28L1,B28L1_2,DCBA.28L1.R,MB.C28L1,MB.A28L1,2,25316.4225,25347.7425,B28L1,2,49,28L1,98.0,98,49,A28L1,1.75,2.99,96.83501939690876,71.7970833568226,3092,14.0,3.0,01B,02G,11056.0,,,92,2,2
RB.A81,MB.C27L1,25377.7025,INT,L,A,EVEN,28,105,LBALA.27L1,LBALA_27L1,B27L1_1,DCBA.B27L1.L,MB.A27L1,MB.C27L1,2,25401.1925,25369.8725,B27L1,1,106,27L1,99.0,99,105,C27L1,1.7300000000000002,2.480000000000015,97.7700238334445,79.11108700795295,3045,14.0,3.0,01B,02K,11892.0,,,45,1,0
RB.A81,MB.B27L1,25393.3625,INT,L,B,ODD,50,50,LBBLA.27L1,LBBLA_27L1,B26L1_0,DCBA.B27L1.R,MB.A28L1,MB.B27L1,3,25347.7425,25385.5325,B26L1,0,50,27L1,100.0,100,50,B27L1,1.75,1.75,97.93687798968394,97.93687798968394,1122,14.0,1.0,01B,02B5,11550.0,,,122,0,1
RB.A81,MB.A27L1,25409.0225,INT,L,A,EVEN,27,104,LBALB.27L1,LBALB_27L1,B27L1_0,DCBA.A27L1.L,MB.B26L1,MB.A27L1,3,25438.9825,25401.1925,B27L1,0,105,27L1,101.0,101,104,A27L1,1.83,2.99,94.71351328593305,71.7970833568226,2099,14.0,2.0,01B,02B5,12277.0,,,99,0,2
RB.A81,MB.C26L1,25431.1525,INT,L,B,ODD,51,51,LBBLA.26L1,LBBLA_26L1,B26L1_1,DCBQ.26L1.R,MB.B27L1,MB.C26L1,3,25385.5325,25423.3225,B26L1,1,51,26L1,102.0,102,51,C26L1,1.75,2.4300000000000006,97.93687798968394,79.89986949478443,1048,14.0,1.0,01B,02B5,11998.0,,,48,1,0
RB.A81,MB.B26L1,25446.8125,INT,L,A,EVEN,26,103,LBALA.26L1,LBALA_26L1,B25L1_2,DCBA.26L1.L,MB.C25L1,MB.B26L1,3,25476.7725,25438.9825,B25L1,2,104,26L1,103.0,103,103,B26L1,1.68,2.480000000000015,99.6525631876629,79.11108700795295,1057,14.0,1.0,01B,02B5,12261.0,,,57,2,1
RB.A81,MB.A26L1,25462.4725,INT,L,B,ODD,52,52,LBBLD.26L1,LBBLD_26L1,B26L1_2,DCBA.26L1.R,MB.C26L1,MB.A26L1,2,25423.3225,25454.6425,B26L1,2,52,26L1,104.0,104,52,A26L1,2.430000000000001,1.75,79.91564766114065,97.93687798968394,2118,14.0,2.0,01B,02B5,11588.0,,,118,2,2
RB.A81,MB.C25L1,25484.6025,INT,L,A,EVEN,25,102,LBALA.25L1,LBALA_25L1,B25L1_1,DCBA.B25L1.L,MB.A25L1,MB.C25L1,2,25508.0925,25476.7725,B25L1,1,103,25L1,105.0,105,102,C25L1,3.1600000000000006,3.32,69.74295839809092,67.66559710105976,1074,14.0,1.0,01B,02B5,11571.0,,,74,1,0
RB.A81,MB.B25L1,25500.2625,INT,L,B,ODD,53,53,LBBLA.25L1,LBBLA_25L1,B24L1_0,DCBA.B25L1.R,MB.A26L1,MB.B25L1,3,25454.6425,25492.4325,B24L1,0,53,25L1,106.0,106,53,B25L1,2.979999999999998,3.220000000000001,71.9167377486337,69.30246088141651,1171,14.0,1.0,01B,02B5,11688.0,,,171,0,1
RB.A81,MB.A25L1,25515.9225,INT,L,A,EVEN,24,101,LBALB.25L1,LBALB_25L1,B25L1_0,DCBA.A25L1.L,MB.B24L1,MB.A25L1,3,25545.8825,25508.0925,B25L1,0,102,25L1,107.0,107,101,A25L1,2.529999999999997,3.16,78.31400167043277,69.84073116587685,1155,14.0,1.0,01B,02B5,12484.0,,,155,0,2
RB.A81,MB.C24L1,25538.0525,INT,L,B,ODD,54,54,LBBLA.24L1,LBBLA_24L1,B24L1_1,DCBQ.24L1.R,MB.B25L1,MB.C24L1,3,25492.4325,25530.2225,B24L1,1,54,24L1,108.0,108,54,C24L1,3.2799999999999474,2.99,68.32892020652831,71.7970833568226,3117,14.0,3.0,01B,02G,9283.0,,,117,1,0
RB.A81,MB.B24L1,25553.7125,INT,L,A,EVEN,23,100,LBALA.24L1,LBALA_24L1,B23L1_2,DCBA.24L1.L,MB.C23L1,MB.B24L1,3,25583.6725,25545.8825,B23L1,2,101,24L1,109.0,109,100,B24L1,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,2046,14.0,2.0,01B,02K,11243.0,,,46,2,1
RB.A81,MB.A24L1,25569.3725,INT,L,B,ODD,55,55,LBBLD.24L1,LBBLD_24L1,B24L1_2,DCBA.24L1.R,MB.C24L1,MB.A24L1,2,25530.2225,25561.5425,B24L1,2,55,24L1,110.0,110,55,A24L1,3.3100000000000125,1.81,66.6210185838169,95.8748204483924,3120,14.0,3.0,01B,02G,12395.0,,,120,2,2
RB.A81,MB.C23L1,25591.5025,INT,L,A,EVEN,22,99,LBALA.23L1,LBALA_23L1,B23L1_1,DCBA.B23L1.L,MB.A23L1,MB.C23L1,2,25614.9925,25583.6725,B23L1,1,100,23L1,111.0,111,99,C23L1,3.32,1.75,66.69622311711481,97.93687798968394,3150,14.0,3.0,01B,02G,12190.0,,,150,1,0
RB.A81,MB.B23L1,25607.1625,INT,L,B,ODD,56,56,LBBLA.23L1,LBBLA_23L1,B22L1_0,DCBA.B23L1.R,MB.A24L1,MB.B23L1,3,25561.5425,25599.3325,B22L1,0,56,23L1,112.0,112,56,B23L1,2.99,2.99,71.7970833568226,71.7970833568226,1168,14.0,1.0,01B,02B5,10815.0,,,168,0,1
RB.A81,MB.A23L1,25622.8225,INT,L,A,EVEN,21,98,LBALB.23L1,LBALB_23L1,B23L1_0,DCBA.A23L1.L,MB.B22L1,MB.A23L1,3,25652.7825,25614.9925,B23L1,0,99,23L1,113.0,113,98,A23L1,2.979999999999998,3.32,71.9167377486337,66.69622311711481,2095,14.0,2.0,01B,02B5,11443.0,,,95,0,2
RB.A81,MB.C22L1,25644.9525,INT,L,B,ODD,57,57,LBBLA.22L1,LBBLA_22L1,B22L1_1,DCBQ.22L1.R,MB.B23L1,MB.C22L1,3,25599.3325,25637.1225,B22L1,1,57,22L1,114.0,114,57,C22L1,1.75,2.99,96.83501939690876,71.7970833568226,3076,14.0,3.0,01B,02K,10641.0,,,76,1,0
RB.A81,MB.B22L1,25660.6125,INT,L,A,EVEN,20,97,LBALA.22L1,LBALA_22L1,B21L1_2,DCBA.22L1.L,MB.C21L1,MB.B22L1,3,25690.5725,25652.7825,B21L1,2,98,22L1,115.0,115,97,B22L1,3.2799999999999474,2.99,68.32892020652831,71.7970833568226,1086,14.0,1.0,01B,02B5,11122.0,,,86,2,1
RB.A81,MB.A22L1,25676.2725,INT,L,B,ODD,58,58,LBBLD.22L1,LBBLD_22L1,B22L1_2,DCBA.22L1.R,MB.C22L1,MB.A22L1,2,25637.1225,25668.4425,B22L1,2,58,22L1,116.0,116,58,A22L1,2.979999999999998,1.83,71.9167377486337,94.71351328593305,3129,14.0,3.0,01B,02G,9390.0,,,129,2,2
RB.A81,MB.C21L1,25698.4025,INT,L,A,EVEN,19,96,LBALA.21L1,LBALA_21L1,B21L1_1,DCBA.B21L1.L,MB.A21L1,MB.C21L1,2,25721.8925,25690.5725,B21L1,1,97,21L1,117.0,117,96,C21L1,1.75,2.99,96.83501939690876,71.7970833568226,3148,14.0,3.0,01B,02G,9826.0,,,148,1,0
RB.A81,MB.B21L1,25714.0625,INT,L,B,ODD,59,59,LBBLA.21L1,LBBLA_21L1,B20L1_0,DCBA.B21L1.R,MB.A22L1,MB.B21L1,3,25668.4425,25706.2325,B20L1,0,59,21L1,118.0,118,59,B21L1,3.3100000000000125,3.32,66.6210185838169,66.69622311711481,1149,14.0,1.0,01B,02B5,12300.0,,,149,0,1
RB.A81,MB.A21L1,25729.7225,INT,L,A,EVEN,18,95,LBALB.21L1,LBALB_21L1,B21L1_0,DCBA.A21L1.L,MB.B20L1,MB.A21L1,3,25759.6825,25721.8925,B21L1,0,96,21L1,119.0,119,95,A21L1,2.979999999999998,3.210000000000001,71.9167377486337,68.73171710454288,1060,14.0,1.0,01B,02B5,11800.0,,,60,0,2
RB.A81,MB.C20L1,25751.8525,INT,L,B,ODD,60,60,LBBLA.20L1,LBBLA_20L1,B20L1_1,DCBQ.20L1.R,MB.B21L1,MB.C20L1,3,25706.2325,25744.0225,B20L1,1,60,20L1,120.0,120,60,C20L1,1.74,3.220000000000001,97.96870463516548,69.30246088141651,1121,14.0,1.0,01B,02B5,11529.0,,,121,1,0
RB.A81,MB.B20L1,25767.5125,INT,L,A,EVEN,17,94,LBALA.20L1,LBALA_20L1,B19L1_2,DCBA.20L1.L,MB.C19L1,MB.B20L1,3,25797.4725,25759.6825,B19L1,2,95,20L1,121.0,121,94,B20L1,3.3100000000000125,3.310000141193014,66.6210185838169,67.19212096326802,1090,14.0,1.0,01B,02B5,11694.0,,,90,2,1
RB.A81,MB.A20L1,25783.1725,INT,L,B,ODD,61,61,LBBLD.20L1,LBBLD_20L1,B20L1_2,DCBA.20L1.R,MB.C20L1,MB.A20L1,2,25744.0225,25775.3425,B20L1,2,61,20L1,122.0,122,61,A20L1,3.32,3.310000141193014,66.69622311711481,67.19212096326802,1047,14.0,1.0,01B,02B5,11272.0,,,47,2,2
RB.A81,MB.C19L1,25805.3025,INT,L,A,EVEN,16,93,LBALA.19L1,LBALA_19L1,B19L1_1,DCBA.B19L1.L,MB.A19L1,MB.C19L1,2,25828.7925,25797.4725,B19L1,1,94,19L1,123.0,123,93,C19L1,1.75,2.99,96.83501939690876,71.7970833568226,1157,14.0,1.0,01B,02B5,11724.0,,,157,1,0
