,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc,fpa_identifier
1897,RB.A34,RB,HWC 2021,2021-04-10,15:19:10.160000,Magnet quench,2021-04-10 15:19:10.125000,35,594,95,10,0,11593.3,6398.583,63.571983,PASS,PASS,836.3732954767,818.300091499,A34L4,4875,3,82206,B34L4,9,GHe propagation,INT,,iQPS,0.509843682451253,,,48.28,3600.09,Pass,2112.0,2.0,01B,02B5,10970,-,,,hagen,1.5.9,1.5.55,,,1.61806075016e+18,RB_RB.A34_1618060750160000000
1898,RB.A34,RB,HWC 2021,2021-04-10,15:19:10.160000,Magnet quench,2021-04-10 15:19:10.125000,35,594,95,10,0,11593.3,6398.583,63.571983,PASS,PASS,836.3732954767,818.300091499,C34R3,3481,4,112139,B34R3,3028,GHe propagation,EXT,,nQPS,-0.291273057312253,,,54.48,133.49,Pass,1246.0,1.0,01B,02B8,11810,-,,,hagen,1.5.9,1.5.55,,,1.61806075016e+18,RB_RB.A34_1618060750160000000
1899,RB.A34,RB,HWC 2021,2021-04-10,15:19:10.160000,Magnet quench,2021-04-10 15:19:10.125000,35,594,95,10,0,11593.3,6398.583,63.571983,PASS,PASS,836.3732954767,818.300091499,B34R3,1096,5,212051,B34L4,9,GHe propagation,INT,,iQPS,0.160974529652351,,,18.77,241.38,Pass,1100.0,1.0,01B,02B5,11717,-,,,hagen,1.5.9,1.5.55,,,1.61806075016e+18,RB_RB.A34_1618060750160000000
1900,RB.A78,RB,HWC 2021,2021-04-10,18:18:18.280000,Magnet quench,2021-04-10 18:18:18.261000,19,590,94,10,0,11371.4,6241.359,62.284886,PASS,PASS,800.268970346532,794.687789348241,B17R7,11371,1,-11,B16R7,-5,Training,INT,48.0,iQPS,-10.216403165,,,24.74,8141.44,Fail,3055.0,3.0,01B,02K,10826,545,,,hagen,1.5.9,1.5.55,,,1.61807149828e+18,RB_RB.A78_1618071498280000000
1901,RB.A78,RB,HWC 2021,2021-04-10,18:18:18.280000,Magnet quench,2021-04-10 18:18:18.261000,19,590,94,10,0,11371.4,6241.359,62.284886,PASS,PASS,800.268970346532,794.687789348241,A17R7,11369,2,125,B17R7,139,Training adjacent,EXT,49.0,iQPS,10.8464523166666,,,26.03,8746.34,Pass,2008.0,2.0,01B,02K,11283,86,,,hagen,1.5.9,1.5.55,,,1.61807149828e+18,RB_RB.A78_1618071498280000000
1902,RB.A78,RB,HWC 2021,2021-04-10,18:18:18.280000,Magnet quench,2021-04-10 18:18:18.261000,19,590,94,10,0,11371.4,6241.359,62.284886,PASS,PASS,800.268970346532,794.687789348241,C17R7,8179,3,33132,B17R7,139,GHe propagation,EXT,,iQPS,4.73482994736842,,,34.07,4166.72,Pass,1035.0,1.0,01B,02B5,12650,-,,,hagen,1.5.9,1.5.55,,,1.61807149828e+18,RB_RB.A78_1618071498280000000
1903,RB.A78,RB,HWC 2021,2021-04-10,18:18:18.280000,Magnet quench,2021-04-10 18:18:18.261000,19,590,94,10,0,11371.4,6241.359,62.284886,PASS,PASS,800.268970346532,794.687789348241,C16R7,3728,4,105804,B16R7,-5,GHe propagation,INT,,iQPS,-0.188964505531914,,,64.03,99.56,Pass,3028.0,3.0,01B,02K,12234,-,,,hagen,1.5.9,1.5.55,,,1.61807149828e+18,RB_RB.A78_1618071498280000000
1904,RB.A78,RB,HWC 2021,2021-04-10,18:18:18.280000,Magnet quench,2021-04-10 18:18:18.261000,19,590,94,10,0,11371.4,6241.359,62.284886,PASS,PASS,800.268970346532,794.687789348241,B16R7,1346,5,195851,B17R7,139,GHe propagation,EXT,,nQPS,0.339663482142857,,,12.76,200.72,Pass,1008.0,1.0,01B,02B5,12168,-,,,hagen,1.5.9,1.5.55,,,1.61807149828e+18,RB_RB.A78_1618071498280000000
1905,RB.A34,RB,HWC 2021,2021-04-10,20:53:15.200000,Magnet quench,2021-04-10 20:53:15.162000,38,594,94,10,0,11618.7,6382.508,63.585252,PASS,PASS,841.0221399799,821.7028954984,B16R3,11618,1,-9,B17R3,5,Training,EXT,29.0,iQPS,-8.43935261363639,,,82.55,185.58,Pass,2185.0,2.0,01B,02C0,9550,2068,,Diode Lead R 83 uOhm,hagen,1.5.9,1.5.55,,,1.6180807952e+18,RB_RB.A34_1618080795200000000
1906,RB.A34,RB,HWC 2021,2021-04-10,20:53:15.200000,Magnet quench,2021-04-10 20:53:15.162000,38,594,94,10,0,11618.7,6382.508,63.585252,PASS,PASS,841.0221399799,821.7028954984,C16R3,8841,2,27152,B16R3,3216,GHe propagation,INT,,iQPS,6.30848905666666,,,79,128.22,Pass,2123.0,2.0,01B,02B5,6245,-,,,hagen,1.5.9,1.5.55,,,1.6180807952e+18,RB_RB.A34_1618080795200000000
1907,RB.A34,RB,HWC 2021,2021-04-10,20:53:15.200000,Magnet quench,2021-04-10 20:53:15.162000,38,594,94,10,0,11618.7,6382.508,63.585252,PASS,PASS,841.0221399799,821.7028954984,A16R3,7133,3,47349,B16R3,3216,GHe propagation,INT,,iQPS,3.04477643064516,,,59.73,4449.47,Pass,2096.0,2.0,01B,02B5,10859,-,,,hagen,1.5.9,1.5.55,,,1.6180807952e+18,RB_RB.A34_1618080795200000000
1908,RB.A34,RB,HWC 2021,2021-04-10,20:53:15.200000,Magnet quench,2021-04-10 20:53:15.162000,38,594,94,10,0,11618.7,6382.508,63.585252,PASS,PASS,841.0221399799,821.7028954984,A17R3,5086,4,77993,B17R3,5,GHe propagation,INT,,iQPS,0.44653654755784,,,45.92,354.64,Pass,3155.0,3.0,01B,02G,11080,-,,,hagen,1.5.9,1.5.55,,,1.6180807952e+18,RB_RB.A34_1618080795200000000
1909,RB.A34,RB,HWC 2021,2021-04-10,20:53:15.200000,Magnet quench,2021-04-10 20:53:15.162000,38,594,94,10,0,11618.7,6382.508,63.585252,PASS,PASS,841.0221399799,821.7028954984,B17R3,2954,5,125670,B16R3,3216,GHe propagation,EXT,,iQPS,-0.0310164520821448,,,19.33,2494.48,Pass,1181.0,1.0,01B,02B5,12226,-,,,hagen,1.5.9,1.5.55,,,1.6180807952e+18,RB_RB.A34_1618080795200000000
1910,RB.A34,RB,HWC 2021,2021-04-11,07:27:58.900000,Magnet quench,2021-04-11 07:27:58.877000,23,594,97,10,0,11620.8,6433.668,63.585252,PASS,PASS,836.3964849852,817.318809498,A21R3,11620,1,-9,B21R3,15,Training,INT,30.0,iQPS,9.21150722222222,,,56.96,553.56,Pass,2035.0,2.0,01B,02K,11580,40,,,hagen,1.5.9,1.5.55,,,1.6181188789e+18,RB_RB.A34_1618118878900000000
1911,RB.A34,RB,HWC 2021,2021-04-11,07:27:58.900000,Magnet quench,2021-04-11 07:27:58.877000,23,594,97,10,0,11620.8,6433.668,63.585252,PASS,PASS,836.3964849852,817.318809498,B21R3,8573,2,30297,B20R3,3161,GHe propagation,INT,,iQPS,6.79130153076922,,,32.93,4979.31,Pass,1092.0,1.0,01B,02B5,12264,-,,,hagen,1.5.9,1.5.55,,,1.6181188789e+18,RB_RB.A34_1618118878900000000
1912,RB.A34,RB,HWC 2021,2021-04-11,07:27:58.900000,Magnet quench,2021-04-11 07:27:58.877000,23,594,97,10,0,11620.8,6433.668,63.585252,PASS,PASS,836.3964849852,817.318809498,C21R3,6342,3,58509,B21R3,15,GHe propagation,INT,,iQPS,0.657072268656716,,,27.06,159.45,Pass,1099.0,1.0,01B,02B5,12178,-,,,hagen,1.5.9,1.5.55,,,1.6181188789e+18,RB_RB.A34_1618118878900000000
1913,RB.A34,RB,HWC 2021,2021-04-11,07:27:58.900000,Magnet quench,2021-04-11 07:27:58.877000,23,594,97,10,0,11620.8,6433.668,63.585252,PASS,PASS,836.3964849852,817.318809498,C20R3,2235,4,151301,B20R3,3161,GHe propagation,INT,,iQPS,0.300047601626016,,,61.06,693.77,Pass,2054.0,2.0,01B,02K,11707,-,,,hagen,1.5.9,1.5.55,,,1.6181188789e+18,RB_RB.A34_1618118878900000000
1914,RB.A78,RB,HWC 2021,2021-04-11,11:38:08.240000,Magnet quench,2021-04-11 11:38:08.212000,28,589,93,10,0,11380.9,6312.387,62.271617,PASS,PASS,799.0589089958,792.486516402,C13R7,11380,1,-10,B13R7,-3,Training,EXT,50.0,iQPS,9.09188,,,20.85,8344.32,Pass,3019.0,3.0,01B,02K,12709,-1329,,,hagen,1.5.9,1.5.55,,,1.61813388824e+18,RB_RB.A78_1618133888240000000
1915,RB.A78,RB,HWC 2021,2021-04-11,11:38:08.240000,Magnet quench,2021-04-11 11:38:08.212000,28,589,93,10,0,11380.9,6312.387,62.271617,PASS,PASS,799.0589089958,792.486516402,B13R7,6573,2,54578,B12R7,4055,GHe propagation,INT,,iQPS,-4.5459399047619,,,38.68,4437.44,Pass,1054.0,1.0,01B,02B5,11730,-,,,hagen,1.5.9,1.5.55,,,1.61813388824e+18,RB_RB.A78_1618133888240000000
1916,RB.A78,RB,HWC 2021,2021-04-11,11:38:08.240000,Magnet quench,2021-04-11 11:38:08.212000,28,589,93,10,0,11380.9,6312.387,62.271617,PASS,PASS,799.0589089958,792.486516402,A14R7,4169,3,96772,B14R7,3820,GHe propagation,EXT,,iQPS,0.288128470588235,,,31.78,362.87,Pass,3030.0,3.0,01B,02K,12576,-,,,hagen,1.5.9,1.5.55,,,1.61813388824e+18,RB_RB.A78_1618133888240000000
1917,RB.A78,RB,HWC 2021,2021-04-11,11:38:08.240000,Magnet quench,2021-04-11 11:38:08.212000,28,589,93,10,0,11380.9,6312.387,62.271617,PASS,PASS,799.0589089958,792.486516402,A13R7,3471,4,113340,B13R7,-3,GHe propagation,EXT,,iQPS,0.0339315457525655,,,64.75,126.85,Pass,3041.0,3.0,01B,02K,11958,-,,,hagen,1.5.9,1.5.55,,,1.61813388824e+18,RB_RB.A78_1618133888240000000
1918,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,A31L4,11632,1,-10,B31L4,11,Training,EXT,31.0,iQPS,-7.30739924999999,,,51,11610.66,Pass,1249.0,1.0,01B,02B8,11527,105,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1919,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,C31L4,11607,2,452,B31L4,11,EM disturbance,EXT,,nQPS,-4.32376985714285,,,40,11532.5,Pass,1081.0,1.0,01B,02B5,10977,-,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1920,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,B31L4,8755,3,28121,B30L4,3763,GHe propagation,INT,,iQPS,2.28172357317073,,,24.97,8138.42,Pass,2106.0,2.0,01B,02B5,12139,-,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1921,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,C30L4,7027,4,48656,B30L4,3763,GHe propagation,EXT,,iQPS,-2.72756383571428,,,47.57,3035.32,Pass,1111.0,1.0,01B,02B5,11781,-,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1922,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,B30L4,6992,5,49112,B31L4,11,GHe propagation,INT,,iQPS,1.45644797619047,,,32.58,115.79,Pass,1065.0,1.0,01B,02B5,12584,-,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1923,RB.A34,RB,HWC 2021,2021-04-11,15:43:56.040000,Magnet quench,2021-04-11 15:43:56.014000,26,592,96,10,0,11632.2,6362.023,63.558714,PASS,PASS,838.588502981299,819.768352999,A30L4,4247,6,93436,B30L4,3763,GHe propagation,INT,,iQPS,0.352742994071146,,,10.58,2811.49,Pass,2067.0,2.0,01B,02K,10875,-,,,hagen,1.5.9,1.5.55,,,1.61814863604e+18,RB_RB.A34_1618148636040000000
1924,RB.A78,RB,HWC 2021,2021-04-11,17:46:11.600000,Magnet quench,2021-04-11 17:46:11.562000,38,592,93,10,0,11389.5,6273.78,62.298155,PASS,PASS,804.940498496799,800.5259499015,A23R7,11389,1,-9,B23R7,-3,Training,INT,51.0,iQPS,-10.81156195625,,,42.86,197.11,Pass,3042.0,3.0,01B,02K,11964,-575,306,,hagen,1.5.9,1.5.55,,,1.6181559716e+18,RB_RB.A78_1618155971600000000
1925,RB.A78,RB,HWC 2021,2021-04-11,17:46:11.600000,Magnet quench,2021-04-11 17:46:11.562000,38,592,93,10,0,11389.5,6273.78,62.298155,PASS,PASS,804.940498496799,800.5259499015,B23R7,6942,2,49116,B22R7,3385,GHe propagation,INT,,iQPS,-1.01882679945054,,,28.95,4109.49,Pass,1014.0,1.0,01B,02B5,11822,-,,,hagen,1.5.9,1.5.55,,,1.6181559716e+18,RB_RB.A78_1618155971600000000
1926,RB.A78,RB,HWC 2021,2021-04-11,17:46:11.600000,Magnet quench,2021-04-11 17:46:11.562000,38,592,93,10,0,11389.5,6273.78,62.298155,PASS,PASS,804.940498496799,800.5259499015,C22R7,4929,3,80928,B22R7,3385,GHe propagation,EXT,,iQPS,1.31256017605633,,,23.34,3097.81,Pass,2020.0,2.0,01B,02K,11224,-,,,hagen,1.5.9,1.5.55,,,1.6181559716e+18,RB_RB.A78_1618155971600000000
1927,RB.A78,RB,HWC 2021,2021-04-11,17:46:11.600000,Magnet quench,2021-04-11 17:46:11.562000,38,592,93,10,0,11389.5,6273.78,62.298155,PASS,PASS,804.940498496799,800.5259499015,C23R7,3355,4,115625,B23R7,-3,GHe propagation,EXT,,iQPS,0.205037135508155,,,0,0,Pass,1039.0,1.0,01B,02B5,11820,-,,,hagen,1.5.9,1.5.55,,,1.6181559716e+18,RB_RB.A78_1618155971600000000
1928,RB.A78,RB,HWC 2021,2021-04-11,17:46:11.600000,Magnet quench,2021-04-11 17:46:11.562000,38,592,93,10,0,11389.5,6273.78,62.298155,PASS,PASS,804.940498496799,800.5259499015,B22R7,2787,5,132063,B23R7,-3,GHe propagation,EXT,,iQPS,0.199697287964004,,,64.93,172.54,Pass,1023.0,1.0,01B,02B5,11135,-,,,hagen,1.5.9,1.5.55,,,1.6181559716e+18,RB_RB.A78_1618155971600000000
1929,RB.A78,RB,HWC 2021,2021-04-12,07:54:22.020000,Magnet quench,2021-04-12 07:54:21.992000,28,591,93,10,0,11393.7,6301.74,62.3114,PASS,PASS,801.026,794.668,B21L8,11393,1,-10,B20L8,28,Training,INT,52.0,iQPS,-7.80586,,,23.71,212.71,Pass,3128.0,3.0,01B,02G,11715,-322,,Training in HWC post LS2,syammine,1.5.9,1.5.55,,,1.61820686202e+18,RB_RB.A78_1618206862020000000
1930,RB.A78,RB,HWC 2021,2021-04-12,07:54:22.020000,Magnet quench,2021-04-12 07:54:21.992000,28,591,93,10,0,11393.7,6301.74,62.3114,PASS,PASS,801.026,794.668,A21L8,7614,2,40533,B21L8,4099,GHe propagation,EXT,,iQPS,1.28897,,,31.97,428.05,Pass,2036.0,2.0,01B,02K,11424,-,,Training in HWC post LS2,syammine,1.5.9,1.5.55,,,1.61820686202e+18,RB_RB.A78_1618206862020000000
1931,RB.A78,RB,HWC 2021,2021-04-12,07:54:22.020000,Magnet quench,2021-04-12 07:54:21.992000,28,591,93,10,0,11393.7,6301.74,62.3114,PASS,PASS,801.026,794.668,C21L8,7588,3,40867,B21L8,4099,GHe propagation,INT,,iQPS,-3.37527,,,46.13,4466.54,Pass,1142.0,1.0,01B,02B5,11585,-,,Training in HWC post LS2,syammine,1.5.9,1.5.55,,,1.61820686202e+18,RB_RB.A78_1618206862020000000
1932,RB.A78,RB,HWC 2021,2021-04-12,07:54:22.020000,Magnet quench,2021-04-12 07:54:21.992000,28,591,93,10,0,11393.7,6301.74,62.3114,PASS,PASS,801.026,794.668,C20L8,1864,4,168338,B20L8,28,GHe propagation,EXT,,iQPS,0.195186,,,26.87,252.04,Pass,1015.0,1.0,01B,02B5,12447,-,,Training in HWC post LS2,syammine,1.5.9,1.5.55,,,1.61820686202e+18,RB_RB.A78_1618206862020000000
1933,RB.A78,RB,HWC 2021,2021-04-12,19:08:04,Magnet quench,2021-04-12 19:08:03,38,592,93,10,0,11403.7,6309.352,62.311424,PASS,PASS,802.968170494799,796.8668909,C19L8,11403,1,-10,B19L8,-4,Training,EXT,53.0,iQPS,11.381941,,,35.83,7530.66,Pass,3048.0,3.0,01B,02K,11178,225,,iQPS signal for quench 3 and 4 to be verified,bbordini,1.5.9,1.5.56,,,1.61824728402e+18,RB_RB.A78_1618247284020000000
1934,RB.A78,RB,HWC 2021,2021-04-12,19:08:04,Magnet quench,2021-04-12 19:08:03,38,592,93,10,0,11403.7,6309.352,62.311424,PASS,PASS,802.968170494799,796.8668909,B19L8,7907,2,36900,B18L8,3405,GHe propagation,INT,,iQPS,-1.97528613953488,,,23.13,135.17,Pass,3270.0,3.0,01B,02B8,12526,-,,iQPS signal for quench 3 and 4 to be verified,bbordini,1.5.9,1.5.56,,,1.61824728402e+18,RB_RB.A78_1618247284020000000
1935,RB.A78,RB,HWC 2021,2021-04-12,19:08:04,Magnet quench,2021-04-12 19:08:03,38,592,93,10,0,11403.7,6309.352,62.311424,PASS,PASS,802.968170494799,796.8668909,A19L8,6110,3,61309,B19L8,-4,GHe propagation,INT,,iQPS,-0.144574131319148,,,120.16,121.86,Pass,3061.0,3.0,01B,02K,11408,-,,iQPS signal for quench 3 and 4 to be verified,bbordini,1.5.9,1.5.56,,,1.61824728402e+18,RB_RB.A78_1618247284020000000
1936,RB.A78,RB,HWC 2021,2021-04-12,19:08:04,Magnet quench,2021-04-12 19:08:03,38,592,93,10,0,11403.7,6309.352,62.311424,PASS,PASS,802.968170494799,796.8668909,C18L8,377,4,306930,B18L8,3405,GHe propagation,INT,,iQPS,0,,,,,Pass,1036.0,1.0,01B,02B5,11825,-,,iQPS signal for quench 3 and 4 to be verified,bbordini,1.5.9,1.5.56,,,1.61824728402e+18,RB_RB.A78_1618247284020000000
1937,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,C24R3,11640,1,-8,B24R3,6,Training,EXT,32.0,iQPS,-10.0848091694999,,,43.18,134.8,Pass,2439.0,2.0,01B,02B5,10884,756,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1938,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,B23L4,11641,2,18,B22L4,21,Training,INT,33.0,iQPS,11.1554955624999,,,25,10901.99,Pass,1643.0,1.0,01B,02B5,11266,375,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1939,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,A23L4,11631,3,223,B23L4,264,EM disturbance,INT,,iQPS,2.38739867391304,,,23.23,112.49,Pass,1250.0,1.0,01B,02B8,12473,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1940,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,C23L4,7103,4,48242,B23L4,264,GHe propagation,INT,,iQPS,2.14221172093023,,,33.93,109.45,Pass,2170.0,2.0,01B,02C0,11565,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1941,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,C22L4,6720,5,53361,B22L4,21,GHe propagation,INT,,iQPS,1.13199913125,,,58.29,98.27,Pass,2105.0,2.0,01B,02B5,10720,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1942,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,A25R3,6133,6,61700,B25R3,4306,GHe propagation,INT,,iQPS,0.815372833333333,,,45.83,3947.26,Pass,2103.0,2.0,01B,02B5,11254,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1943,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,B24R3,6097,7,62227,B25R3,4306,GHe propagation,INT,,iQPS,3.50344974285713,,,11.23,248.74,Pass,2434.0,2.0,01B,02B5,10884,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1944,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,B22L4,4880,8,81911,B23L4,264,GHe propagation,INT,,iQPS,0.578509328358209,,,61.92,3674.42,Pass,2087.0,2.0,01B,02K,11490,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1945,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,B25R3,3971,9,99778,B24R3,6,GHe propagation,INT,,iQPS,0.519569558823529,,,13.99,331.3,Pass,2739.0,2.0,01E,02C,11365,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1946,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,A22L4,2636,10,134501,B22L4,21,GHe propagation,INT,,iQPS,0.167584702660944,,,34.7,201.09,Pass,1165.0,1.0,01B,02B5,11750,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1947,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,A24R3,2279,11,146581,B24R3,6,GHe propagation,INT,,iQPS,0.915431304347826,,,6.53,2062.71,Pass,2436.0,2.0,01B,02B5,10884,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1948,RB.A34,RB,HWC 2021,2021-04-13,17:29:16.920000,Magnet quench,2021-04-13 17:29:16.894000,26,594,98,10,0,11641,6395.054,63.545445,PASS,PASS,822.4827849832,808.029878389748,C25R3,2256,12,147425,B25R3,4306,GHe propagation,INT,,iQPS,0.166364037383177,,,10.33,1591.32,Pass,2422.0,2.0,01B,02B5,11422,-,,Training quench on 2 magnets C24R3 and B23L4,lfiscare,1.5.9,1.5.57,,,1.61832775692e+18,RB_RB.A34_1618327756920000000
1949,RB.A78,RB,HWC 2021,2021-04-13,19:07:26.220000,Magnet quench,2021-04-13 19:07:26.182000,38,592,93,10,0,11415.7,6363.224,62.324693,PASS,PASS,800.075615497399,792.2400054005,A21R7,11415,1,-10,B21R7,3,Training,INT,54.0,iQPS,-9.15169499999999,,,28,11370.55,Pass,3014.0,3.0,01B,02K,12492,-1077,,problem with data for QH of magnet B21R7,lfiscare,1.5.9,1.5.57,,,1.61833364622e+18,RB_RB.A78_1618333646220000000
1950,RB.A78,RB,HWC 2021,2021-04-13,19:07:26.220000,Magnet quench,2021-04-13 19:07:26.182000,38,592,93,10,0,11415.7,6363.224,62.324693,PASS,PASS,800.075615497399,792.2400054005,B21R7,6326,2,58576,B20R7,3394,GHe propagation,EXT,,iQPS,1.10438904268292,,,23.81,173.6,Fail,1012.0,1.0,01B,02B5,12756,-,,problem with data for QH of magnet B21R7,lfiscare,1.5.9,1.5.57,,,1.61833364622e+18,RB_RB.A78_1618333646220000000
1951,RB.A78,RB,HWC 2021,2021-04-13,19:07:26.220000,Magnet quench,2021-04-13 19:07:26.182000,38,592,93,10,0,11415.7,6363.224,62.324693,PASS,PASS,800.075615497399,792.2400054005,C21R7,4160,3,97401,B21R7,3,GHe propagation,EXT,,iQPS,0.287575856219709,,,24.98,305.84,Pass,1024.0,1.0,01B,02B5,11380,-,,problem with data for QH of magnet B21R7,lfiscare,1.5.9,1.5.57,,,1.61833364622e+18,RB_RB.A78_1618333646220000000
1952,RB.A78,RB,HWC 2021,2021-04-13,19:07:26.220000,Magnet quench,2021-04-13 19:07:26.182000,38,592,93,10,0,11415.7,6363.224,62.324693,PASS,PASS,800.075615497399,792.2400054005,C20R7,1710,4,177100,B20R7,3394,GHe propagation,INT,,iQPS,-0.1794475,,,16.74,153.25,Pass,3043.0,3.0,01B,02K,11231,-,,problem with data for QH of magnet B21R7,lfiscare,1.5.9,1.5.57,,,1.61833364622e+18,RB_RB.A78_1618333646220000000
